V1,V2,V3,V4,V5,V6,V8,V9,V10,V11,V12,V14,V15,V16,V18,V19,V20,V21,V22,V23,V24,V25,V27,V28,V29,V30,V31,V32,V33,V35,V36,V37,V38,V39
324.12,311.91,340.25,230.51,391.25,250.98,321.91,214.71,295.19,384.11,239.13,305.39,254.19,322.04,322.84,368.01,333.75,379.36,376.12,399.25,343.78,314.04,354.29,340.42,351.01,333.58,295.05,342.29,335.28,322.94,377.42,360.95,172.08,288.08
147.1,244.83,189.14,139.83,310.47,184.73,196.57,352.92,160.11,272.11,147.49,201.01,180.53,202.7,194.37,230.94,243.39,284.39,252.58,266.3,213.36,182.09,226.08,198.14,232.24,232.57,185.72,232.59,220.73,227.18,269.71,215.72,73.81,178.1
129.67,264.46,171.18,107.45,164.04,167.69,161.36,400.61,143.67,219.97,115.06,199.65,151.91,165.27,146.8,186.83,172.21,239.68,160.5,181.72,183.42,157.56,156.36,182.32,203.61,176.44,144.22,200.24,184.82,192.59,179.04,143.66,195.18,149.89
318.27,355.29,262.5,170,358.88,224.67,274.55,399.48,209.11,373.03,189.42,289.36,270.27,246.08,238.98,323.8,263.9,435.06,334.21,384.39,287.42,241.96,225.85,277.06,344.07,297.59,222.81,275.27,337.31,280.27,330.5,242.98,300.65,268.73
253.34,360.49,224.51,123.04,321.67,219.87,213.66,320.74,180.92,286.36,140.99,245.18,246.49,196.23,181.41,288.44,197.22,384.33,206.92,306.81,273.14,218.43,266.99,211,251.81,192.01,170.03,252.85,286.74,208.38,288.83,169.59,260.95,212.67
223.43,218.26,202.31,133.61,283.42,174.54,205.65,204.26,174.96,237.27,134.09,233.88,193.15,197.47,195.46,219.19,214.36,257.03,221.04,260.015,204.3,182.43,222.95,200.61,234.07,201.05,154.32,231.44,228.54,205.34,250.73,205.11,229.6,198.91
174.17,154.96,163.06,109.45,205.42,140.1,164.7,152.61,136.55,204.33,112.8,189.83,150.39,158.74,153.89,171.18,174.78,191.51,161.71,213.22,160.34,140.71,175.51,158.02,172.64,153.28,151.04,175.82,171.69,173.42,190.24,176.33,181.56,159.17
184.44,157.93,148.71,104.9,218.03,144.53,166.47,156.94,131.46,188.02,109.28,150.89,149.69,162.75,158.51,169.97,168.45,186.08,145.29,202.35,162.97,135.94,178.25,159.71,166.55,164.89,132.33,161.21,167.05,180.54,185.43,166.09,180.43,158.56
188.17,164.1,159.72,104.6,214.25,139.18,161.97,152.07,138.08,188.97,115.35,150.88,139.92,156.12,154.15,176.24,171.78,183.55,145.71,230.04,161.71,141.18,173.64,151.92,159.53,157.85,135.04,169.72,165.29,174.15,180.1,165.48,188.59,145.52
184.13,165.55,171.27,117.17,227.5,148.52,184.39,153.91,154.03,209.44,135.77,180.29,157.51,174.96,166.2,208.51,197.47,204.28,156.79,182.99,191.49,159.62,201.78,167.66,164.83,165.84,154.81,175.76,181.61,176.51,204.25,168.46,207.44,169.01
198.97,283.32,202.67,148.27,280.44,184.16,204.63,237.2,187.36,244.43,152.56,190.04,181.97,186.98,214.37,286.11,208.54,233.28,195.65,310,212.18,177.34,231.14,195.39,212.64,199.05,167.79,240.73,215.93,297.9,247.17,203.61,249.34,146.93
344.14,401.54,306.42,237.4033333,356.41,278.53,315.85,268.07,220.62,359,180.61,229.99,306.78,247.48,213.69,316.09,234.38,566.98,230.46,344.61,262.53,261.99,315.32,263.86,274.19,261.2,194.98,253.05,356.55,275.68,359.91,208.39,333.27,252.02
344.03,369.12,244.66,326.5366667,405.29,301.67,313.29,257.73,212.81,358.18,192.15,241.81,331.47,231.02,224.28,323.73,231.8,494.92,231.61,396.1,280.1,301.92,278.51,274.82,297.78,260.04,203.8,283.17,302.92,342.98,408.48,205.96,371.46,323.32
396.92,397.11,376.47,415.67,456.83,375.23,422.95,324.32,399.38,438.4,249.63,333.72,356.54,403.5,382.18,479.34,394.47,521.74,349.29,457.62,383.84,394.96,416.75,376.83,426.4,423.46,357.07,437.49,372.31,436.04,463.64,425.35,502.55,340.19
238.14,212.25,229.73,264.44,297.74,293.15,253.34,220.11,217.8,275.32,161.31,209.74,191.46,226.38,241.3,257.17,245.78,278.94,247.69,293.7,236.65,228.41,244.86,218.65,253.85,247.34,243.59,254.8,238.91,255.55,262.98,248.75,257.41,180.73
232.67,238.06,248.04,238.83,339.59,222.91,254.09,227.35,219.53,299.9,197.47,219.75,220.09,221.08,239.26,290.02,206.98,302.04,294.28,295.24,242.8,253.28,259.14,234.23,271.88,277.3,251.45,259.97,262.19,264.41,303.27,256.08,290.76,183.19
298.09,255.18,241.59,258.39,357.03,238.86,265.54,263.31,238.3,254.06,257.26,251.01,264.3,246.58,249.76,283.47,262.45,344.15,244,381.7,260.99,281.45,302.32,234.08,254.31,254.36,223.73,258.99,266.8,281.94,313.74,235.18,289.64,185.04
350.34,400.88,325.58,290.61,432.22,273.08,332.35,251.6,326.15,240.97,311.72,280.4,315.82,273.85,279.2,370.41,316.82,433.21,274.73,407.88,314.85,335.47,365.01,294.97,337.42,356.65,271.53,316.54,335.77,341.96,416.23,279.55,412.31,242.66
338.89,428.84,337.45,298.73,336.51,275.48,349.55,344.59,281.11,274.17,317.95,304.29,328.01,294.54,349.09,353.92,345.09,348.17,299.55,373.34,321.48,325.62,328.53,317.26,369.2,409.07,286.26,288.53,340.81,348.64,386.01,313.08,384.38,271.54
184.08,247.42,183.21,179.03,249.82,181.85,213.68,168.44,161.33,135.38,191.13,185.28,201.47,159.62,247.97,207.71,192.52,218.93,219.38,226.78,179.35,197.04,196.86,176.28,203.14,190.5,181.18,178.33,192.25,199.34,217.85,176.33,213.07,162.47
83.07,131.65,102.55,64.12,110.82,73.99,95.18,175.606,65.9,73.35,94.23,99.72,94.24,86.71,92.38,108.65,94.42,114.45,101.09,135.33,94.3,93.94,91.49,97.81,117.11,92.22,92,105.83,107.95,104.55,113.03,96.57,99.33,95.09
70.98,96.57,74.61,27.74,97.45,74.19,70.68,182.772,60.4,75.48,73.56,90.4,83.03,66.69,68.61,86.68,71.48,97.77,67.55,105.86,77.45,80.02,79.01,76.92,89.48,149.69,70.67,78.32,87.06,97.28,91.66,66.68,60,102.44
131.54,294.52,165.19,135.5,183.36,160.15,184.6,189.938,150.18,101.27,141.94,178.73,169.1,147.12,141.04,200.53,142.54,169.25,163.77,196.31,159.03,163.01,191.66,167.93,179.49,186.2,143.16,146.46,179.42,188.9,172.2,128.21,196.51,135.72
216.86,357.14,196.4,175.13,233.43,237.16,235.04,197.104,169.64,175.57,182.62,207.28,233.51,148.14,158.04,241.95,168.2,254.03,171.56,239.08,193.42,194.01,232.57,202.88,214.23,181.64,169.54,174.98,218.58,183.65,215.06,152.42,244.47,175.1
238.17,325,200.75,185.84,252.75,188.49,224.74,204.27,191.22,278.74,188.31,215.39,209.57,194.51,190.89,250.3,191.37,288.22,231.45,247.83,213.35,210.04,284.69,196.86,234.97,223.8,184.14,193.16,220.71,231.17,252.18,189.85,258.2,175.7
359.6,419.31,254.39,319.46,396.9,230.64,355.1,210.55,377.7,491.84,280.59,277.29,337.33,352.65,292.83,440.95,386.3,426.73,405.33,312.17,294.52,295.85,418.4,345.26,416.75,320.65,298.34,350.12,299.36,301.64,328.7,299.53,432.13,319.8
217.04,330.39,221.64,286.79,265.65,205.33,309.24,207.85,259.6,352.72,257.75,284.95,234.83,238.22,283.14,302.25,291.34,277.9,306.69,253,264.12,255.29,278.32,253.55,301.47,300.05,275.79,254.81,255.4,269.56,268.37,299.09,280.73,213
180.48,220.47,188.89,186.4,247.69,165.49,243.18,227.18,163.09,243.25,185.46,238.51,186.25,164.83,201.76,217.54,229.59,215.66,199.02,237.25,206.78,196.8,208.61,179.31,229.57,195.8,191.57,169.35,216.03,208.68,230.38,186.4,211.91,177.74
287.25,394.2,303.11,329.96,356.92,251.64,371.56,355.73,293.26,422.18,314.78,326.67,292.62,260.71,293.79,389.19,376.27,366.5,314.45,370.33,417.77,313.07,343.01,301.68,344.46,329.95,301.46,259.86,352.68,343.71,344.48,318.99,462.76,272.62
316.15,516.19,317.51,280.96,332.33,277.26,375.5,375.4,259.14,405.99,300.64,228.75,306.49,237.82,238.85,345.97,284.54,377.17,245.86,336.54,288.2,312.9,321.38,296.77,333.62,333.98,281.88,244.76,346.76,270.51,369.2,249.74,361.59,267.81
272.71,430.89,238.46,245.27,277.27,251.39,294.52,251.95,213.33,357.76,225.67,231.29,281.91,224.7,212.99,290.2,238.86,334.03,216.09,278.79,233.94,242.27,246.73,245.59,259.81,284.75,231.07,227.32,252.49,269.57,277.51,222.68,289.43,227.86
340.25,455.67,271.83,251.54,364.49,312.17,334.52,278.88,212.39,377.31,258.59,226.34,301.61,258.58,210.58,317.14,214.81,402.48,211.55,312.83,233.54,199.3,273.43,255.98,280,260.74,222.16,226.94,383.28,267.36,337.6,201.77,300.33,276.43
313.98,446.71,248.21,200.41,339.83,249.34,286.2,264.14,172.76,333.4,244.84,213.52,276.07,231.98,197.06,280.34,194.8,440.92,276.24,307.29,225.72,229.96,235.12,241.62,253.16,242.31,192.67,226.37,376.62,236.47,308.7,182.26,272.52,299.09
313.8,399.49,235.61,209.59,297.78,255.9,267.88,288.22,193.58,328.11,212.58,195.08,266.13,249.47,207.37,260.64,213.94,369.35,248.27,277.71,227.12,221.67,229.92,234.46,233.2,246,207.26,221.86,296.62,232.625,292.17,213.2,271.88,277.4
246.95,331.58,208.47,190.9,302.8,213.26,264.83,215,177.15,275,195.52,183.8,217.32,220.48,186.56,250.9,182.9,306.17,195.34,265.75,210.92,193.03,234.67,204.42,213.24,206.45,176.71,203.05,247.18,228.78,258.38,179.52,230.38,283.63
423.53,441.42,362.56,392.23,417.08,335.89,434.06,387.31,366.4,495.72,382.32,302.42,343.73,436.72,347.53,430.57,370.1,558.39,396.55,380.54,353.25,346.33,388.56,363.12,412.88,446.45,372.14,341.38,398.54,271.6133333,417.39,387.99,396.65,394.07
396.04,507.21,400.1,322.66,395.06,414.47,398.73,384.86,330.39,391.47,324.96,310.78,366.98,424.03,347.95,425.09,375.4,464.45,419.6,368.71,340.26,311.05,349.82,367.94,413.03,353.48,359.17,317.74,391.07,314.4466667,427.53,367.57,439.02,395.78
309.04,375.44,274.76,256.38,328.18,219.33,313.7,288.97,224.18,374.11,260.35,226.73,273.05,292.74,242.43,290.5,254.56,362.84,338.56,313.5,235.07,256.71,259.7,261.25,315.93,304.54,236,256.43,305.83,357.28,296,257.32,293.23,348.88
380.35,459.86,349.95,316.61,400.23,351.13,390.06,341.46,300.6,397.01,315.74,295.62,336.08,383,327.09,384.47,341.41,528.24,314.08,367.38,312.07,330.29,342.92,325.31,384.19,401.99,334.74,290.15,381.88,340.81,383.56,326.21,388.31,361.06
341.96,447.61,320.9,260.94,383.16,351.3664516,311.83,327.41,256.99,335.9,253.41,249.28,340.74,312.86,259.66,348.38,294.2,432.22,282.54,348.25,238.22,275.12,268,287.02,338.23,352.15,282.62,239.5,333.29,282.65,347.02,274.95,388.09,348.39
314.38,362.31,294.3,261.12,333.27,351.6029032,330.98,302.97,241.28,338.39,257.97,237.62,321.13,279.26,250.38,345.5,274.32,405.66,310.54,337.79,234.78,274.14,269.79,265.21,309.24,312.2,276.39,232.24,325,275.84,325.61,246.03,342.57,327.1
262.07,311.08,234.06,191.71,263.25,351.8393548,255.19,253.31,184.5,286.41,208.31,185.86,247.54,241.6,203.85,235.53,215.23,313.94,203.83,253.33,199.23,204.36,224.51,211.42,249.92,267.69,270.16,212.6,238.77,232.18,246.39,210.98,252.68,273.42
292.46,331.75,270.5,192.96,254.42,352.0758065,305.58,260.65,197.81,271.15,201.89,217.88,250.31,259.14,242.58,282.7,251.58,292.01,202.08,269.38,212.06,246.37,230.45,244.03,276.32,275.93,241.85,211.48,264.2,224.96,281.09,231.64,286.16,284.23
154.18,200.56,140.54,104.56,150.04,352.3122581,132.82,150.81,108.92,164.55,138.43,113.41,149.18,132.83,126.36,139.06,120.46,208.82,117.03,124.53,119.3,113.12,135.69,125,147.85,153.04,123.73,116.28,134.5,145.61,132.57,121.42,152.72,160.79
110.3,163.07,134.12,112.38,150.48,352.5487097,138.76,138.34,91.02,154.29,124.56,116.53,130.82,112.91,117.45,138.66,116.77,171.43,121.04,139.32,113.37,117.82,138.23,120.1,141.34,170.99,145.47,118.1,138.44,123.09,117.54,114.02,111.7,153.96
75.2,103.43,77.57,67.71,86.29,352.7851613,113.83,68.63,59.21,105.25,73.52,84.58,77.95,73.26,69.54,82.05,88.49,89.9,64.24,95.86,82.76,66.47,87.81,74.06,91.49,131.73,65.52,75.78,83.32,84.71,87.29,71.99,84.12,93.83
55.46,119.49,60.76,64.88,64.96,353.0216129,78.05,54.19,55.09,100.82,101.03,81.86,68.18,68.46,58.9,76.62,77.85,55.9,68.14,85.51,71.32,59.9,79.83,75.74,93.29,64.45,41.66,81.66,65.46,85.31,84.16,65.02,80.87,86.11
100.67,249.9,98.61,65.75,91.62,353.2580645,118.68,100.85,63.28,118.16,104.66,87.16,119.16,90.75,82.47,120.57,98.98,141.19,62.2,98.88,85.12,96.09,91.98,110.41,109.5,125.18,76.595,82.83,109.63,82,115.2,68.73,143.12,125.17
156.19,253.95,131.14,92.87,181.12,353.4945161,106.83,170,81.01,193.4,112.97,118.97,151.3,105.99,88.56,126.83,123.69,206.96,99.91,177.71,123.74,107.11,127.96,124.71,153.46,147.25,111.53,101.26,171.02,129.15,157.29,96.86,154.71,176.72
155.33,155.22,98.23,97.85,163.08,353.7309677,87.66,110.84,93.44,163.44,96.01,130.22,118.65,106.24,92.54,139.43,111.99,183.77,106.3,177.25,118.41,97.35,143.69,113.47,121.67,113.05,78.81,107.03,125.8,127.33,160.17,103.17,143.17,151.41
142.63,239.9,142.74,127.74,184.88,353.9674194,114.98,156.6,126.79,173.55,128.395,129.64,156.94,127.04,130.62,168.66,180.41,181.19,117.93,186.83,142.62,138.39,156.4,141.92,157.21,152.7,145.26,171.23,150.24,142.64,154.16,138.92,180.29,170.27
164.92,259.37,176.3,171.17,228.75,354.203871,126.72,173.61,156.72,242.78,160.78,144.11,217.52,159.56,98.41,196.68,174.56,261.99,220.49,186.5,148.35,175.12,172.69,156.74,187.22,200.43,159.01,209.54,177.86,156.88,164.92,171.57,197.33,183.32
200.71,326.09,210.53,228.3,271.02,354.4403226,207.71,214.06,205.2,307.98,200.98,174.13,263.35,193.25,187.12,224.03,201.17,306.79,256,248.45,187.95,194.48,212.65,195.1,212.98,224.87,175.28,257.92,223.54,238.09,206.65,203.31,255.79,234.73
263.04,372.32,233.44,225,329.91,354.6767742,209.2,228.02,204.38,309.51,208.45,214.13,287.02,251.18,202.18,274.78,241.76,360.41,231.18,266.89,219.7,246.3,256.65,227.44,231.86,182.4,203.81,261.83,243.56,242.4,282.96,202.94,337.79,291.54
173.46,166.54,165.44,156.72,246.45,354.9132258,122.51,181.98,127.24,179.24,153.19,141.49,150.27,198.6,150.84,163.6,149.69,193.6,159.86,226.79,145.11,164.4,157.5,143.67,184.03,134.55,139.99,176.88,177.82,150.63,176.48,143.64,186.08,222.69
125,132.95,128.44,121.05,182.05,355.1496774,97.31,126.56,99.55,146.23,124.73,120.06,123.29,113.58,131.03,146.3,138.93,132.27,120.5,184.45,121.52,117.17,124.98,119.47,150.6,112.48,127.22,152.67,129.03,130.78,153.38,121.31,139.67,158.8
204.82,171.28,162.58,150.72,199.85,355.386129,137.09,228.05,131.66,165.46,170.46,159.74,150.1,129.9,153.51,196.91,166.16,166.24,156.3,205.31,161.42,156.7,175.9,164.23,172.53,144.86,126.59,175.35,163.73,153.61,185.2,155.57,177.62,206.21
162.57,148.97,180.53,160.01,219.35,355.6225806,116.79,190.51,125.8,198.6,172.58,149.15,153.39,127.39,157.25,187.1,177.27,205.38,205.67,194.82,156.44,156.01,178.93,180.22,202.3,174.31,169.82,187.5,179.74,203.91,178.7,171.65,172.52,208.51
63.96,58.11,75.75,49.34,65.72,355.8590323,49.29,71.57,43.18,93.35,62.77,80.44,68.4,59.89,65.19,99.29,78.91,62.92,32.32,72.45,67.67,60.96,69.54,53.9,94.82,73.18,124.91,72.57,78.45,69.82,96.27,57.26,87.95,88.14
61.88,68.36,76.28,49.27,74.44,356.0954839,67.09,56.38,38.15,39.68,56.57,77.21,76.23,33.65,46.33,79.24,65.4,69.85,43.18,91.37,63.37,74.42,62.57,63.69,103.9,62.75,61.9,56.39,79.79,59.79,94.28,51.81,78.45,116.34
98.42,116.08,91.75,63.57,119.94,356.3319355,56.8,151.33,56.74,125.86,77.12,90.33,113.31,44.83,66.41,91.08,87.5,100.71,69.06,139.35,79.8,90.29,88.6,90.29,115.71,103.77,67.68,79.08,120.03,126.38,132.7,68.72,116.72,146.81
51.19,93.17,65.14,53.71,61.97,356.5683871,45.48,49.3,39.89,100.03,62.62,62.6,75.97,20.85,56.97,69.34,71.18,89.15,54.31,81.19,61.87,58.11,66.99,68.46,87.61,50.85,47.89,57.67,73.09,64.44,79.92,50.64,77.54,102.94
125.77,167.77,144.76,88.56,158.6,356.8048387,98.35,133.14,85.56,149.61,99.48,127.59,140.18,155.02,102.88,168.67,116.32,142.21,98.03,176.67,113.96,195.8,128.04,143.35,151.04,113.48,123.3,104.58,153.66,122.15,166.31,87,173.07,168.54
153.07,132.15,139.71,101.73,176.75,357.0412903,85.98,136.46,80.89,141.26,117.18,128.33,151.8,143.53,97.46,171.99,117.97,141.83,120.34,195.92,119.5,148.2,121.55,119.85,149.4,108.46,104.05,108,152.67,123.11,179.94,96.26,153.44,177.97
97.99,116.93,115.69,93.56,132.1,357.2777419,80.58,104.18,72.76,126.11,104.97,94.27,107.45,109.71,91.6,127.41,108.39,131.47,101.62,132.38,94.75,101.92,99.13,113.38,141.9,85.99,95.85,105.42,116.46,104.43,131.17,90.07,121.64,168.11
85.38,114.86,102.57,81.76,114.21,357.5141935,73.56,93.44,69.16,109.92,99.33,84.56,88.62,107.44,78.47,106.81,96.14,113.94,86.76,125.12,87.21,87.04,95.12,92.09,145.74,75.42,70.26,93.38,99.02,95.26,118.99,82.35,111.8,182.4
110.18,112.58,98,82.61,156.91,357.7506452,71.8,106.14,63.25,108.03,101,85.89,93.94,85.04,74.8,107.79,89.64,101.09,81.92,150.08,82.09,77.59,96.39,105.12,103.16,96.77,69.74,81.66,97.89,100.45,122.42,74.55,102.15,187.74
100.45,114.71,126.5,94.11,118.43,357.9870968,73.24,97.13,68.18,120.96,124.07,91.25,93.74,100.88,88.74,109.2,101.46,129.31,95.53,127.52,93.83,81.62,111.46,108.67,138.03,85.88,82.44,103.9,102.14,97.6,125.62,94.38,108.78,233.01
60.74,129.27,79.57,54.93,68.36,358.2235484,57.78,67.27,67.95,78.88,77.23,90.07,71.01,68.58,69.1,93.66,84.28,70.1,43.07,79.92,76.1,70.51,83.22,96.82,102.78,77.94,70.51,77.01,67.99,72.84,85.64,65.42,91.56,103.58
98.57,175.73,109.85,77.31,118.26,358.46,103.93,88.99,75.43,106.76,80.38,110.89,106.76,88.7,86.91,115.58,89.97,91.05,61.42,89.4,87.19,100.73,100.59,101.93,115.75,121.38,78.81,100.11,115.82,98.83,111.56,66.41,118.01,131.67
67.65,145.81,92.51,90.67,97.74,358.6964516,67.55,76.49,79.48,124.78,77.97,120.4,80.87,91.22,72.55,103.54,77.57,91.22,69.62,92.17,84.88,102.24,91.15,92.16,142.58,90.17,76.74,94.34,82.62,91.88,82.08,68.73,84.14,123.77
60.5,121.73,82.43,94.02,84.99,358.9329032,53.87,62.48,62.35,97.05,76.97,99.1,73.6,83.79,62.13,96.86,81.77,108.95,75.41,101.75,77.2,73.84,86,73.9,123.17,79,65.55,86.09,79.55,94.87,78.18,66.88,83.04,152
85.89,146.47,109.12,64.79,88.08,359.1693548,60.17,91.78,70.04,104.7,93.93,119.13,92.76,73.2,71.38,99.84,92.46,105.71,56.5,101.13,72.33,76.97,80.41,80.2,132.9,96.28,59.91,84.34,85.7,83.31,94.25,66.03,103.94,173.84
62.84,128.2,78.3,64.2,82.99,359.4058065,60.37,72.71,62.07,93.38,77.03,82.37,78.14,76.51,65.07,83.43,80.09,107.25,60.12,104.21,68.29,72.41,77.46,71.27,105.88,61.52,80.22,83.95,75.08,82.49,90.35,72.95,92.35,150.55
54.17,73.52,54.9,47.14,56.88,359.6422581,40.98,56.96,38.51,68.68,59.15,67.42,56.35,69.81,51.54,63.4,68.03,72.04,44.04,78.67,54.17,51.96,57.52,51.43,81.84,49.99,46.59,56.93,38.69,57.51,50.22,47.79,55.64,92.63
41.54,68.04,66.21,56.15,66.34,359.8787097,41.46,43.11,49.54,67.03,59.78,92.52,47.02,48.11,49.85,63.25,83.4,62.18,48.19,63.46,59.03,57.8,54.42,59.28,106.46,52.96,53.08,67.87,52.68,54.08,55.85,55.39,58.24,123.815
75.46,178.89,97.8,82.45,120.32,360.1151613,86.14,134.4,79.97,120.91,89.06,129.26,87.17,83.21,81.94,117.84,95.3,111.6,80.94,116.23,97.19,96.92,94.62,90.27,130.51,93.38,84.82,106.07,97.84,116.98,105.22,79.08,113.38,155
99.94,250.82,105.43,77.8,109.06,360.3516129,105.14,124.01,77.37,100.94,96.52,102.91,105.62,89.25,87.56,124.5,94.23,128.44,78.81,131.34,111.43,99.43,113.91,101.66,128.55,119.78,84.11,93.34,124.62,127.27,116.75,73.45,116.19,179.33
75.03,161.88,69.68,54.65,74.29,360.5880645,129.87,66.84,52.65,65.88,90.515,83.39,78.94,66.64,57.02,83.57,80.75,81.07,42.74,82.46,79.56,66.08,101,64.58,90.71,132.12,65.57,67.67,76.75,63.22,91.14,56.96,73.1,96.99
72.17,144.62,96.52,53.54,88.77,360.8245161,67.42,72.24,66.91,90.59,84.51,134.76,89.06,86.53,72.37,99.83,89.83,119.82,38.11,81,101.7,80.57,112.39,92.76,123.47,128.61,73.26,90.66,90.81,92.06,89.68,68.88,111.17,129.97
79.54,113.73,111.82,85.13,108.42,361.0609677,63.6,116.78,73.39,112.98,102.67,98.64,110.76,95.11,71.13,105.52,88.38,153.51,93.3,110.67,103.73,94.33,115.88,79.85,140.77,109.29,76.75,112.85,131.32,105.4,108.62,88.75,112.62,142.19
48.42,75.4,64.55,45.85,71.58,361.2974194,37.54,65.68,40.19,58.51,71.05,58.58,70.93,53.8,47.81,54.68,65.18,90.31,44.52,74.88,53.89,55.39,59.21,51.92,100.76,43.67,49.97,57.11,67.85,57.16,81.39,55.02,70.1,115.18
44.58,118.04,58.5,46.1,64.88,361.533871,39.98,49.86,38.39,45.88,63.2,53.06,65.16,47.63,47.33,54.7,66.04,73.06,38.03,69.62,50.3,57.34,63.46,49.9,84.58,53.6,47.32,52.07,60.8,53.23,71.81,50.08,65.63,87.6
48.44,70.54,55.61,44.54,56.38,361.7703226,38.32,50.31,35.43,57.61,72.54,49.08,71.23,49.91,43.42,55.99,58.91,66.56,40.59,71.17,49.33,50.52,58.7,47.75,84.09,40.48,47.63,53.72,57.59,54.14,69.14,48.87,56.33,94.84
56.54,75.6,58.865,49.42,73.25,362.0067742,43.64,61.12,39.52,61.65,71.89,52.07,70.01,52.75,45.84,61.32,60.85,79.71,36.9,69.04,56.49,43.78,66.76,49.49,76.81,43.02,46.57,55.65,62.98,62.41,69.46,51.42,54.04,99.47
76.08,99.2,62.12,51.32,99.69,362.2432258,40.43,57.78,43.06,78.28,88.68,54.89,83.9,58.45,50.6,67.7,63.08,88,47.14,86.64,62.51,51.24,73.48,51.62,83.37,59.84,49.61,60.39,64.85,85.93,79.88,56.29,69.22,82.44
66.62,187.14,42.12,38.99,39.78,362.4796774,46.06,42.09,35.61,56.52,55.32,41.61,91.31,42.91,40.65,48.44,44.51,59.4,24.75,48.41,44.31,42.13,55.83,38.39,60.85,98.23,33.66,42.55,50.61,52.17,58.85,34.38,54.89,75.49
51.08,254.62,41.24,38.32,34.61,362.716129,50.08,43.14,27.26,63.61,49.29,36.73,72.27,35.72,41.27,38.14,38.33,60.54,24.61,34.21,44.06,91.99,51.29,38.78,57.54,128.82,40.16,44.15,51.93,39.84,58.07,34.84,41.45,76.44
55.54,118.23,49.5,45.62,42.64,362.9525806,56.47,37.9,42.15,68.95,64.28,45.81,81.22,44.58,50.6,56.95,52.11,62.32,33.36,43.16,53.91,71.18,58.53,49.34,73.24,128.11,45.33,55.8,59.85,55.89,67.03,43.98,67.59,82.79
50.75,86.49,72,51.53,51.41,363.1890323,54.14,39.32,83.25,75.56,69.48,49.72,92.24,45.55,57.31,55.47,49.05,64.71,37.96,58.54,63.15,51.61,60.6,47.46,74.43,98.22,47.71,63.84,54.95,58.89,54.67,51.96,57.93,81.58
73.54,121.47,68.27,52.52,55.13,363.4254839,88.04,62.78,60.5,107.7,68.11,54.27,89.55,62.25,59.6,66.17,51.42,132.51,35.6,51.9,80.72,70.02,92.6,68.77,77.25,111.66,51.65,64.9,67.98,66.05,84.12,59.03,82.08,103.01
94.33,345.55,74.75,59.41,93.1,363.6619355,102.06,385.15,68.47,111.57,67.53,70.27,116.8,61.19,62.89,82.35,63.41,154.72,44.53,64.67,68.6,70.58,85.39,82.65,84.25,124.45,58.85,83.4,85.7,100.69,97,59.06,85.29,108.51
130.22,269.7,112.27,96.97,145.79,363.8983871,100.4,139.59,90.34,137.61,120.99,111.94,161.03,104.58,102.41,140.34,89.41,200.32,76.73,137.41,126.15,97.58,144.97,121.65,130.01,133.75,93.63,118.57,143.96,121.77,154.81,94.55,135.22,150.03
