V1,V2,V3,V4,V5,V6,V8,V9,V10,V11,V12,V13,V14,V15,V16,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39
20.01,62.37,26.73,15.27,6.91,390.0529391,17.6,9.899130435,61.5,20.32,20.71,79.95,22.22,49.62,41.23,7.63,23.43,57.28,28.55,8.88,23.6,51.22,6.64,27.71,46.76,34.72,34.95,55.29,44.34,32.83,6.91,35.71,3.15,33.15,32.78,21.63,27.72
25.65,67.79,29.15,13.06,8.93,390.5477061,17.38,9.885217391,72.34,22.82,25.41,96.43,20.81,53.95,50.81,8.53,27.85,59.78,38.97,9.69,32.19,55.56,9.05,26.47,49.98,37.28,36.18,60.73,44.62,37.35,8.93,39.06,5.79,40.06,29.62,23.8,30.16
28.78,85.95,43.09,17.27,14.17,391.0424731,18.6,9.871304348,102.6,34.26,41.06,124.65,31.89,68.35,73.27,13.98,36.5,71.57,42.5,18.74,45.77,129.17,14.27,33.89,73.25,52.08,48.31,61.44,81.67,54.63,14.17,52.73,14.12,47.66,38.42,30.52,36.05
25.72,57.97,36.38,18.5,11.81,391.5372401,16.83,9.857391304,85.36,25.44,32.2,99.19,24.75,57.59,64.77,11.9,28.18,69.73,42.28,16.87,38.98,79.07,14.35,32.56,56.12,38.04,48.03,56.91,55.84,43.95,17.03,30.6,9.83,40.53,32.5,26.94,33.48
12.24,47.43,23.29,17.76,3.48,392.0320072,15.86,9.843478261,68.08,16.54,18.54,72.89,17.79,41.09,41.12,7.96,22.29,58.76,21.25,8.86,13.66,51,14.55,25.03,40.68,23.81,30.79,48.66,32.82,28.49,7.32,20.83,6.29,26.49,22.59,19.45,22.71
16.47,53.29,24.23,18.07,5.1,392.5267742,15.74,9.829565217,59.38,19.52,19.72,74.74,19.27,39.72,51.9,8.95,23.28,56.33,25.32,10.86,19.72,60.65,14.46,23.65,41.81,27.32,32.66,50.38,35.83,33.95,10.48,24.54,5.86,30.41,24.91,20.8,23.13
26.45,62.9,34.31,18.38,13.31,393.0215412,16.25,9.815652174,51.98,25.49,22.41,100.49,21.05,64.58,71.06,11.77,29.74,103.9,33.7,13.55,48.43,68.46,10.25,33.13,41.72,34.84,57.13,54.93,57.4,36.08,25.04,35.35,5.81,48.27,29,26.93,36.36
23.45,62.82,27.6,18.69,7.92,393.5163082,17.42,9.80173913,68.45,19.16,20.07,81.8,17.84,53.13,56.18,9.34,27.55,82.83,34.635,12.06,27.51,58.77,5.11,30.35,47.26,28.34,55.98,57.59,38.23,34.19,12.77,27.73,4.36,34.9,25.56,23.07,29.36
19.47,73.4,31.58,19.68,7.29,394.0110753,17.85,9.787826087,70.85,24.03,25.82,81.52,21.84,56.51,70.97,10.87,31.11,93.54,35.57,13.99,32.86,77.14,3.82,28.45,51.37,38.46,65.31,61.53,49.03,43.14,14.96,39.09,5.505,34.58,24.32,27.67,30.78
27.23,50.79,35.24,19.53,14.36,394.5058423,14.45,9.773913043,57.95,27.2,23.65,85.81,25.02,69.38,74.97,10.99,25.26,97.32,59.68,21.01,52.84,65.1,2.92,36.44,39.73,26.24,79.39,51.55,64.34,37.5,27.76,42.06,6.65,50.03,28.94,23.95,33.64
33.46,64.85,41.63,18.68,17.77,395.0006093,15.35,9.76,60.41,31.53,27.57,98.33,26.5,75.88,78.96,10.96,30.53,91.86,54.79,16.56,59.32,78.17,3.7,34.02,46.87,47.66,79.08,55.1,66.58,39.1,32.75,41.43,7.76,58.76,31.35,29.54,34.92
18.31,49.46,28.7,17.93,8.69,395.4953763,13.6,9.65,48.23,18.03,19.99,63.23,21.89,52.13,68.39,9.25,22.64,88.25,43.07,12.02,36.61,62.73,4.14,27.55,32.37,36.35,64.17,33.5,37.61,30.05,19.53,34.13,4.38,45.46,34.52,18.97,21.92
14.24,44.7,19.11,17.31,4.07,395.9901434,13.88,9.59,52.37,18.32,17.64,58.67,17.13,38.36,51.71,6.1,18.42,77.1,29.1,7.9,25.78,46.98,3.66,22.05,32.29,30.23,48.68,42.45,33.18,23.88,11.13,25.26,4.43,29.3,20.82,21.88,15.67
21.64,64.96,28.13,18.7,7.3,396.4849104,15.72,9.6,70.26,23.43,23.67,72.47,15.35,45.5,61.27,8.86,27.11,77.72,39.24,8.16,30.97,72.72,4.89,25.23,51.24,47.52,58.88,49.86,49.82,37.38,16.78,31.04,26.03,30.17,23.85,26.68,23.82
18.97,54.54,25.26,16.15,5.32,396.9796774,15.29,9.58,61.53,18.4,22.19,65.85,15.64,42.97,41.19,6.57,22.81,69.19,33.77,8.72,25.51,52.08,7.95,27.02,44.84,39.48,51.83,49.82,43.34,29.4,18.24,48.12,37.9,35.25,22.01,22.87,20.69
20.11,52.33,27.75,19.06,5.87,397.4744444,15.19,9.59,61.78,18.85,22.92,70.22,14.55,45.61,38.55,5.8,20.82,70.72,33.19,9.53,29.39,51.59,8.8,28.3,45.15,35.27,51.84,49.76,41.35,31.45,16.09,59.87,37.205,32.65,21.33,21.52,21.7
25.22,75.78,34.67,20.38,9.88,397.9692115,17.51,9.58,71.54,24.41,26.49,90.87,14.49,58.76,50.75,8.48,30.96,81.32,46.41,10.55,41.36,74.55,9.39,37.55,63.7,53.44,63.43,66.01,44.47,44.73,20.44,52.48,36.51,47.41,27.35,30.58,26.13
25.74,85.98,36.84,21.75,10.16,398.4639785,18.93,9.54,72.29,27.21,27.63,85.89,16.7,61.34,55.01,10.24,34.47,82.68,49.13,12.18,44.02,73.26,9.25,40,76,58.14,69.45,72.06,48.57,47.32,20.02,31.04,37.81,50.19,28.74,33.78,28.26
37.68,95.09,45.17,26.34,12.09,398.9587455,19.83,11.54285714,85.24,31.59,35.72,90.98,16.92,66.51,68.2,9.21,38.58,84.8,52.2,15.83,50.85,82.27,8.66,44.93,81.36,69.96,71.9,70.09,66.09,50.43,26.68,59.12,48.48,53.38,26.88,35.23,32.23
27.04,84.96,40.25,20.26,9.99,399.4535125,19.33,13.54571429,64.38,28.25,28.02,74.82,18.11,65.52,64.18,5.79,32.53,91.2,51.36,16.37,35.14,82.38,12.58,43.47,71.17,62.51,70.24,74.65,48.95,43.82,21.2,79.33,40.67,49.57,36.29,33.72,28.66
32.25,70.7,43.6,21.74,16.09,399.9482796,16.26,15.54857143,71.06,34.88,37.65,68.98,18.86,70.7,72.35,9.94,35.12,97.9,76.23,28.08,59.99,90.89,19.63,47.72,67.25,57.1,84.12,60.22,77.4,48.52,33.73,84.63,52.43,62.11,45.97,34.68,33.26
26.27,75.75,38.73,20.22,7.96,400.4430466,18.46,17.55142857,69.21,29.27,17.86,96.86,18.94,58.59,64.47,8.09,37.26,93.74,37.84,15.31,34.51,75.34,7.09,39.09,85.01,61.64,73.78,73.16,64.55,45.82,17.21,35.04,47.74,40.36,39.69,31.38,25.23
20.79,66.17,33.89,20.33,7.76,400.9378136,16.11,19.55428571,59.78,21.54,8.6,77.28,19.63,56.01,59.15,10.76,28.66,102.42,42.79,11.62,39.19,73.83,9.3,35.55,62.8,48.61,76.54,60.72,46.39,40.06,21.72,83.46,37.23,47.16,40.72,31.6,23.31
13.84,41.12,25.16,18.31,6.34,401.4325806,13.55,21.55714286,44.45,16.3,1.18,56.85,19.55,42.42,47.79,9.02,20.42,89.56,37.95,11.43,37.57,53.15,9.61,29.38,47.85,32.82,66.19,37.22,35.12,30.76,17.07,75.53,29.76,40.02,32.22,21.62,17
12.87,52.58,23.35,17.53,5.83,401.9273477,15.84,23.56,62.54,16.84,22.77,42.49,17.57,33.76,38.68,7.56,21.22,78.37,28.43,6.59,28.01,53.44,8.81,29.62,60.04,34.49,55.52,50.73,32.29,29.36,12.25,85.68,34.63,25.88,18.72,20,14.24
23.54,71.42,37.29,19.56,10.23,402.4221147,17.06,22.33,81.49,25.38,29.02,55.76,17.23,47.15,52.26,11.37,33.34,89.66,41.09,13.42,41.26,77.62,7.69,33.2,92.61,53.85,74.72,61.78,77.34,39.41,22.92,115.49,60.9,36.91,31.14,26.26,22.57
31.66,110.91,53.28,22.11,14.84,402.9168817,16.73,26.94,70.5,35.79,38.49,98.52,18.15,65.27,57.46,12.63,37.18,84.37,57.62,19.47,56.86,84.82,6.35,38.28,85.11,72.85,82.95,72.38,88.73,41.43,30.03,171.43,71.57,72.78,26.76,36.24,31.36
29.68,81.19,53.51,22.89,18,403.4116487,17.07,28.84,59.36,40.69,28.24,86.22,22.05,74.26,68.06,12.76,38.49,75.86,57.77,21.81,70.82,91.63,5.99,45.86,94.39,64.53,87.02,80.82,67.63,49.77,35.91,137.56,46.38,72.17,35.32,31.57,30.84
31.57,87.54,52.24,24.45,21.65,403.9064158,15.73,26.78,71.77,40.41,33.02,83.08,16.16,73.88,69.29,9.54,39.86,65.03,57.92,23.44,68.48,92.57,6.8,49.2,84.12,61.2,93.9,59.09,87.86,46.78,39.57,135.21,53.32,58.62,28.39,28.11,33.27
15.55,58.88,38.68,21.57,8.12,404.4011828,14.6,17.15,63.31,29.55,27.23,63.86,17.25,45.76,56.72,6.28,29.35,61.18,35.21,17.13,35.76,73.52,9.64,37.29,55.9,39.99,80.31,46.35,54.14,41.65,18.92,107.44,50.06,37.99,29.34,22.41,17.87
24.61,71.36,34.18,20.43,12.07,404.8959498,15.61,17.28,71.95,25.86,23.76,70.47,17.3,52,48.49,6.21,30.49,56.85,35.23,10.58,38.29,76.41,9.92,39.33,61.84,50.32,63.69,67.31,52.24,37.55,19.74,94.12,42.59,41.27,22.37,24.71,20.15
26.51,80.47,40.28,19.96,12.09,405.3907168,20.34,16.52,65.37,28.03,22.82,67.82,17.27,52.06,51.26,8.09,36.26,61.79,43.43,10.94,36.1,86.04,10.89,39.52,68.62,59.39,65.6,73.96,39.27,46.18,16.49,103.44,45.76,46.85,28.02,28.04,19.62
32.54,93.82,42.95,24.25,15.35,405.8854839,19.13,20.69,81.23,30.88,31.41,97.97,17.6,57.29,50.65,7.55,35.96,63.39,51.08,5.28,40.77,77.75,9.79,41.68,73.78,60.84,60.87,71.13,53.27,45.37,24.43,106.48,51.63,53.87,32.93,29.47,22.73
37.67,101.09,51.04,25.07,20.56,406.3802509,17.21,23.96,73.08,36.99,39.85,173.04,21.12,66.23,62.51,7.63,38.23,69.05,66.01,12.11666667,55.86,71.79,7.25,40.93,67.05,67.8,70.98,70.39,94.22,39.59,33.21,102.63,66.95,68.97,28.1,33.36,26.43
31.6,90.72,44.71,26.88,21.81,406.8750179,17.38,29,68.82,40.77,36.12,136.01,20.94,66.43,66.36,6.57,37.21,66.29,65.12,18.95333333,67.08,76.43,7.58,45.58,69.65,56.89,67.97,67.08,75.61,34.99,31.87,109.6,65.87,54.39,28.41,30.22,24.58
35.18,94.36,47.27,24.99,24.5,407.3697849,18.24,48.96,77.52,40.22,39.59,197.44,23.2,67.81,75.84,7.65,41.78,69.99,63.03,25.79,69.93,72.64,7.16,48.51,86.68,63.19,70.94,72.28,48.61,40.95,33.47,121.53,60.4,53.98,29.92,30.19,26.11
37.79,108.42,53.72,24.34,19.78,407.864552,20.29,37.99,110.32,38.82,43.68,119.23,23.3455,69.24,87.07,9.91,52.25,86.07,61.26,15.56,57.76,82.15,7.55,51.53,106.38,75.29,76.64,90.61,21.33,47.48,28.49,120.65,88.17,57.4,31.77,29.81,25.73
33.64,91.59,51.36,25.75,15.84,408.359319,18.39,32.95,102.28,35.02,41.71,108.48,23.491,64.5,78.27,8.64,42.69,67.3,55.17,14.61,48.91,92.05,9.14,47.37,97.55,63.14,69.22,74.71,16.87,49.52,28.29,94.5,73.26,56.21,30.32,29.75,17.06
37.94,91.45,50.4,24.72,16.11,408.854086,18.41,31.48,106.63,33.36,42.59,98,23.6365,64.03,75.73,8.31,38.02,69.11,54.15,15.05,47.91,103.44,8.17,40.11,93.73,55.98,63.43,78.63,38.97,49.27,25.22,43.89,83.93,52.09,37.3,30.69,6.8
29.39,74.32,43.5,26.51,14.16,409.348853,19.1,26.18,93.95,28.13,28.29,98.51,23.782,56.43,67.96,7.34,34.72,71.07,51.25,11.075,31.81,85.34,10.87,41.5,82.86,52.75,62.74,78.27,61.23,45.07,19.51,45.65,59.95,31.31,28.49,24.01,6.87
18.74,68.4,33.67,21.73,11.17,409.8436201,18.74,20.02,78.74,26.67,24.71,78.24,23.9275,49.47,58.68,6.96,33.03,73.28,45.04,7.1,29.14,77.03,11.63,37.95,71.01,44.14,55.59,78.72,47.41,42.21,13.74,39.23,49.12,43.11,29.87,21.08,6.01
34.01,83.18,42.6,20.43,15.16,410.3383871,19.19,29.99,78.2,30.99,35.29,108.47,24.073,61.08,73.12,8.18,38.52,73.19,63.9,15.04,47.69,79.55,10.18,49.03,76.45,52.64,56.48,76.51,101.27,43.11,25.73,41.76,58.19,52.29,25.51,25.37,6.24
25.74,52.32,44.36,21.05,16.89,410.8331541,15.19,40.22,58.58,27.53,26.25,117.98,24.2185,53.78,72.29,7.01,29.97,79.54,67.13,18.98,53.68,69.71,9.04,45.01,54.71,35.09,67.5,46.01,105.57,35.26,27.14,46.17,54.54,48.64,29.3,21.08,2.66
17.15,45.77,35.24,20.16,13.1,411.3279211,14.1,40.61,55.48,25.05,24.31,70.26,24.364,45.54,72.96,6.07,25.85,75.13,57.87,13.08,45.4,62.58,10.07,32.99,49.67,26.74,50.1,35.61,67.57,12.93,24.25,42.2,28.02,40.01,25.94,17.81,9.36
25.96,73.54,54.34,18.72,17.7,411.8226882,18.98,51.29,99.39,40.11,43.15,91.47,24.5095,60.66,81.77,6.8,38.39,74.82,60.64,20.43,57.57,80.61,6.34,50.33,86.14,50.08,46.25,67.25,103.12,18.44,27.65,58.07,42.67,46.54,22.91,24.92,9.36
25.13,58.62,46.15,21.64,16.83,412.3174552,16.71,48.67,77.52,31.32,34.55,83.1,24.655,61.54,86.42,7.09,33.86,84.48,65.12,17.05,60.16,97.67,7.8,40.87,71.28,33.71,45.87,54.83,62.9,17.17,30.93,50.01,31.71,49.76,32.2,22.38,7.69
8.96,36.73,33.87,19.54,5.87,412.8122222,13.21,20,34.34,19.93,23.56,52.32,24.8005,34.24,55.24,5.33,22.18,70.8,42.81,11.52,25.16,64,9.18,28.38,39.15,19.86,40.74,33.31,50.22,14.17,10.72,34.84,28.12,23.2,32.54,14.01,3.95
14.61,45.9,52.96,19.41,10.73,413.3069892,15.78,25.1,40.47,22.45,26.12,56.94,24.946,36.67,53.11,5.16,24.07,68.9,42.37,10.31,33.26,66.97,8.94,33.52,54.26,22.87,37.24,52.74,51.47,14.47,13.08,37.94,27.29,24.95,24.1,15.72,4.45
23.76,60.4,58.09,21.89,11.03,413.8017563,18,27.75,70.5,25.16,27.06,66.04,25.0915,47.26,54.7,6.15,30.38,53.26,44.67,12.88,32.1,71.14,8.85,38.8,74.28,36.09,38.28,61.49,51.95,15.58,14.16,38.77,29.75,33.99,26.62,17.25,10
32.55,68.85,70.3,23.82,15.88,414.2965233,18.98,36.07,80.55,28.06,35.21,73.45,25.237,57,71.45,7.01,35.45,52.38,56.92,15.99,44.64,85.09,8.09,41.65,85.8,40.93,45.1,61.58,69.25,18.02,21.07,52.43,37.68,43.3,24.25,20.78,24.98
31.34,74.65,76.17,24.26,16.68,414.7912903,19.65,35.72,85.9,32.2,35.92,92.67,25.3825,57.16,75.79,8.71,39.86,56.7,60.24,17.65,46.13,83.18,6.99,47.94,95.55,45.69,46.05,62.17,101.6,18.58,24.98,72.94,49.9,54.62,23.76,24.31,35.53
26.81,52.56,80.28,23.5,14.12,415.2860573,18.06,41.88,67.83,30.74,21.01,81.42,25.528,56.21,79.03,10.47,35.31,60.02,58.04,15.91,49.49,91.66,11.3,43.43,79.94,33.27,46.39,66.34,71.35,32.17,22.86,94.44,47.37875,39.04,36.5,23.95,32.84
17.17,45.6,48.1,19.8,8.97,415.7808244,17.7,22.96,63.46,18.69,15.98,71.39,25.6735,39.05,49.82,7.09,25.43,45.59,32.82,10.9,27.29,62.4,15.39,33.43,56.07,23.33,34.91,60.78,47.8,34.34,11.27,79.03,44.8575,24.37,22.94,18.16,22.34
15.33,41.23,56.86,18.98,9.67,416.2755914,18.05,25.18,56.67,21.87,16.53,62.79,25.819,43.79,50.72,7.62,28.42,44.63,39.27,10.05,28.36,63.6,13.86,37.17,61.37,27.62,29.24,65.97,44.87,39.2,13.23,67.5,42.33625,28.03,22.89,17.26,23.89
21.45,34.88666667,76.02,22.12,15.72,416.7703584,17.82,34.49,73.23,31.95,23.98,76.88,25.9645,57.95,74.39,11.44,40.23,59.71,55.31,15.81,44.65,93.09,24.15,42.5,72.89,39.47,46.85,69.03,72.81,60.84,24.35,89.3,39.815,43.53,32.77,24.38,35.54
27.57,28.54333333,95.81,23.01,25.87,417.2651254,18.12,50.76,81.03,34.28,31.84,123.02,26.11,75.52,86.56,11.72,49.03,74.39,75.81,25.24,81.42,88.78,54.23,58.04,79.57,39.98,55.98,62.91,124.78,82.7,40,113.57,37.29375,51.1,29.58,27.7,47.67
35.65,22.2,90.36,25.73,17.29,417.7598925,20.38,43.36,103.29,31.54,31.44,97.27,16.21,64.79,81.06,10.31,41.9,67.63,63.06,20.84,53.55,89.3,31.57,44.02,92.42,48.75,52.39,68.42,108.1,59.96,27.66,114.23,34.7725,44.45,31.07,24.62,38.04
20.56,18.46,71.14,22.64,13.01,418.2546595,18.38,33.09,83.27,28.45,16.52,80.82,16.17,55.77,64.82,8.42,33.97,56.36,53.3,15.58,35.98,79.37,19.82,46.52,73.3,31.39,43.95,66.49,67.85,52.21,19.59,85.48,32.25125,40.47,29.54,20.65,27.68
18.63,26.58,61.12,20.82,12.12,418.7494265,17.76,25.92,80.77,28,15.91,66.94,16.53,51.93,56.98,8.14,31.99,44.05,44.12,16.48,30.39,66.56,14.65,45.89,70.28,25.54,49.98,70.97,52.61,46.94,14.76,66.72,29.73,34.3,27.46,16.76,25.47
25.33,36.36,64.91,21.16,11.98,419.2441935,18.59,28.16,82.6,29.12,18.59,72.16,16.23,55.95,57.18,8.11,33.79,45.04,49.45,19.18,31.39,69.84,15.58,48.15,74.34,26.38,51.28,70.93,56.24,51.04,16.24,73.26,27.65,40.39,27.81,17.76,26.83
26.35,44.83,74.51,20.43,10.76,419.7389606,18.86,31.83,79.59,30.61,17.04,78.78,18.09,57.82,53.69,8.25,34.24,48.95,51.75,17.18,33.45,72.97,19.65,50.36,75.87,27.2,47.11,70.8,56.14,54.54,18.69,49.14,31.83,43.14,29.16,20.27,28.53
30.96,50.08,77.66,24.12,12.99,420.2337276,19.46,34.5,85.98,37.73,10.97,90.48,19.85,63.38,64.59,8.67,38.94,55.46,53.41,19.35,41.25,79.98,24.66,52.51,81.12,30.55,48.22,66.76,73.57,55.36,25.77,58.74,34.66,48.87,26.83,22.33,35.87
31.87,47.87,78.42,23.87,13.06,420.7284946,18.7,31.36,83.91,36.92,3.17,86.82,18.67,63.87,69.84,8.2,37.35,56.17,65.89,17.82,40.63,75.89,44.02,48.75,80.09,26.71,51.3,71.54,86.4,59.65,24.22,73.03,37.3,44.7,26.37,22.98,36.4
34.85,47.25,75.51,22.25,13.6,421.2232616,18.68,16.41,93.19,32.57,4.94,87.83,19.72,63.58,72.17,7,36.81,56.13,51.82,18.44,43.38,81.5,24.82,48.34,79.62,26.46,46.62,68.09,75.19,62.42,23.51,66.72,34.46,41.07,23.61,20.23,36.84
24.88,44.52,56.22,18.65,7.57,421.7180287,17.84,18.71,67.89,26.85,3.39,68.19,18.72,49.37,62.6,5.33,31.54,43.46,44.78,15.85,26.42,66.79,15.78,39.4,66.84,23.29,40.84,56.91,42.85,53.55,13.03,43.89,19.5,41.65,23.54,16.51,24.25
27.09,45.65,73.48,21.88,10.98,422.2127957,15.08,24.51,71.72,40.11,6.31,66.28,37.99,55.54,84.06,5.41,39.14,66.33,55.52,17.22,35.19,82.86,16.28,47.92,58.03,24.59,52.34,61.81,70.12,62.59,25.89,47.45,25.28,44.4,35.88,19.37,31.87
20.57,78.215,59.73,19.02,9.75,422.7075627,13.73,22.48,47.87,28.89,7.75,51.74,28.83,45.84,67.83,2.83,27.88,45.31,42.21,13.69,27.38,66.83,19.97,39.18,42.16,15.28,34.56,32.04,75.04,33.15,25.81,41.72,15.51,40.64,15.9,14.47,21.38
20.23,110.78,69.13,19.56,9.45,423.2023297,14.74,15.79,47.86,34.18,3.37,61.62,33.8,54.71,84.09,3.03,30.19,55.15,55.31,15.76,39.63,75.14,30.09,46.1,51.64,20.39,41.24,45.64,177.23,34.91,25.22,63.14,17.02,51.71,20.4,16.48,28.61
28.92,135.01,84.66,19.63,14.98,423.6970968,16.7,62.7,70.9,41.99,0.64,71.01,34.35,65.44,79.63,3.84,38.74,60.97,59.16,19.69,54.15,75.71,29.1,54.54,63.91,28.75,47.33,57.87,10.79,35.19,30.8,74.48,24.59,55.4,21.63,22.65,37.93
29.48,105.57,69.65,20.14,12.93,424.1918638,17.95,28.46,109.66,29.33,57.04,72.02,35.99,55.09,84.16,4.64,33.85,61.63,45.28,19.55,43.81,80.37,22.01,49.32,85.84,25.19,50.33,57.76,82.55,42.24,20.04,78.49,31.76,42.22,36.46,18.93,36.19
19.72,82.47,54.21,16.42,7.17,424.6866308,18.25,18.07,71.23,20.21,60.83,49.84,26.35,40.98,54.42,4.16,24,39.88,33.59,12.28,22.08,52.46,13.33,32.39,62.75,17.24,37.64,60.68,40.55,26.95,10.75,45.93,19.48,28.79,16.31,13.81,23.19
35.64,119.16,74.87,19.73,12.14,425.1813978,18.88,27.7,87.09,35.29,85.23,68.5,34.55,55.13,73.18,5.78,40.57,55.13,53.89,17.59,36.09,79.31,32.68,45.07,83.28,26.83,43.72,57.43,69.05,46.63,21.29,70.15,17.51,54.3,23.38,21,33.12
37.96,95.79,77.81,19.95,16.06,425.6761649,20.06,16.62,93.51,37.52,95.02,90.89,44.76,53.9,73.49,5.55,47.87,61.71,55.49,21.86,39.34,73.64,53.81,48.17,84.93,28.36,50.12,55.93,106.91,44.61,20.27,94.28,15.07,50.78,25.86,25.4,35.94
27.69,95.47,69.18,19.64,9.38,426.1709319,19.52,9.85,83,28.58,73.42,67.83,30.01,50.49,62.53,5.46,36.01,49.4,41.31,17.45,27.27,71.83,13.12,43.1,76.53,22.62,42.62,61.23,48.88,42.17,14.16,47.72,0.28,40.41,24.48,20.28,16.02
21.37,104.02,69.07,19,10.25,426.6656989,18.92,11.3,58.34,27.68,66.58,54,27.17,47.38,54.36,5.66,35.13,49.47,41.65,17.33,21.26,71.44,8.43,40.5,71.82,30,45.15,66.44,47.91,39.85,16.1,35.72,0.21,40.68,23.5,19.59,3.02
29.49,95.48,76.2,20.91,12.88,427.1604659,20.03,11.29,67.89,30.14,118.04,68.14,29.6,56.34,61.41,5.17,39.75,55.11,53.62,18.7,27.44,62.26,4.91,49.72,79.04,31.19,49.85,63.49,62.76,55.42,23.2,39.5,0.66,46.95,32.26,21.9,4.5
50.41,119.86,100.27,24.9,19.62,427.655233,20.47,12.55,76.64,50.73,104.71,92.44,42.3,75.31,86.43,6.46,52.93,75.01,75.4,24.31,53.43,69.35,10.22,59.24,91.88,42.96,59.73,77.54,125.3,49.47,33.86,54.47,1.11,65.61,34.54,27.87,6.67
38.19,123.41,79.6,23.96,16.32,428.15,20.04,10.27,84.58,36.15,96.03,83.16,32.52,58.72,72.3,5.75,46.16,67.28,59.26,23.18,44.38,71,6.92,50.46,95.31,56.75,54.52,69.08,143.28,50.19,29.1,47.57,1.56,53.72,40.73,30.75,5.14
40.89,153.09,62.07,24.14,18.26,386.46,20.36,10.14,96.17,37.38,110.5,96.71,36.66,65,96.51,6.89,57.91,75.1,67.37,27.95,52.47,84.23,15.34,56.12,102.87,92.29,57.81,73.65,143.65,66.3,31.5,47.84,1.79,59.81,51.57,44.15,6.2
41.57,122.35,73.81,26.18,25.6,372.61,17.85,177.31,85.38,26.11,96.45,90.75,48.99,70.36,94.99,6.63,57.79,92.12,64.88,27.18,70.66,96.89,16.99,56.13,98.28,73.68,77.14,71.49,127.51,63.41,35.06,63.17,1.9,54,54.09,45.21,7.19
27.5,102.94,49.97,22.06,11.82,349.11,19.4,37.06,72.39,50.41,76.1,62.38,31.02,55.15,57.13,5.29,40.4,50.17,41.81,16.66,26.68,59.45,16.7,42.27,89.36,63.34,48.82,69.63,57,43.74,24.94,42.81,1.4,31.64,38.53,30.3,3.94
33.64,144.17,82,26.27,18.98,193.35,19.02,11.47,75.95,74.71,108.84,98.89,40.68,76.09,74.69,7.61,56.76,81.84,89.17,30.77,51.63,90.91,16.23,56.99,93.58,90.64,66.81,80.72,117.68,65.78,44.9,59.31,2.01,59.1,50.72,49.24,8.22
33.24,123.26,63.65,21.83,21.98,18.54,17.01,11.74,66.45,43.02,91.25,83.57,34.11,70.96,60.27,7.44,47.52,74.39,72.53,20.57,62.02,83.33,4.99,51.45,84.69,67.08,66.41,73.54,100.28,50.29,41.89,51,3.6,54.225,49.94,40.29,6.09
34.86,121.24,64.38,24.09,15.64,18.36,19.12,9.15,81.91,41.24,96.33,89.76,36.01,71.34,72.75,7.62,47.85,67.46,52.85,23.9,39.89,84.81,4.9,50.55,96.53,80.34,59.83,80.06,85.69,51.32,31.59,50.63,2.07,49.35,38.35,38.86,5.45
42,119.74,73.66,27.66,15.38,18.35,19.36,11.34,90.62,41.38,101.48,88.91,35.7,75.81,75.37,7.69,48.74,71.29,60.54,24.6,40.84,87.86,4.95,53.58,102.48,81.09,63.52,75.5,94.14,53.2,34.01,58.14,1.82,59.32,38.98,35.14,6.39
45.56,128.72,74.18,27.15,18.82,18.36,19.84,12.62,90.52,43.32,110.81,100.96,39.23,74.11,73.48,7.83,51.26,75.44,62.42,24.69,51.02,73.33,5.85,56.02,102.97,86.83,64.07,80.7,107.49,65.24,38.51,58.7,2.78,62.61,48.49,32.19,6.52
48.57,136.16,79.99,27.68,19.65,18.33,19.95,13.51,84.97,43.98,108.98,103.86,42.89,80.04,72.56,8.32,51.8,80.43,56.22,26.06,48.98,82.14,5.21,59.11,103.61,90.97,65.78,86.17,114.91,68.73,40.7,70.5,12.09,75.2,44.11,26.1,7.12
49.59,131.09,80.67,27.74,25.97,18.34,20.33,12.84,85.22,47.3,115.14,115.02,30.14,79.64,84.61,8.78,56.59,80.36,53.09,28.26,53.55,96.17,7.5,53.91,107.42,91.18,67.75,87.81,111.22,69.47,40.11,81.79,21.4,64.31,50.69,24.09,7.41
49.35,136.06,72.88,25.44,20.35,18.36,19.65,10.19,79.93,42.23,89.45,118.15,29.32,78.05,82.6,8.51,55.13,76.87,51.09,25.75,58.03,74.52,13.45,52.51,98.57,88.74,64.63,84.84,123.28,66.93,37.7,74.55,11.96,62.93,44.48,20.34,6.74
40.01,115.68,72.43,22.75,17.59,18.39,18.45,8.31,75.18,38.16,43.56,97.26,29.43,63.89,62.49,7.48,47.98,71.57,39.94,21.53,38.95,76.84,13.21,46.68,91.67,79.3,61.88,77.7,88.35,57.8,30.77,61.59,10.18,47.67,41.98,24.22,6.03
45.89,129.66,80.89,27.06,21.32,18.45,19.21,12.42,74.4,29.9,46.58,115.91,29.26,80.64,77.18,8.72,57.61,78.25,46.34,40.44,50.06,85.91,16.27,50,106.24,91.15,67.02,81.81,90.18,65.55,41.59,67.92,10.52,64.63,45.48,28.62,7.65
41.51,122.29,72.53,26.08,25.22,18.45,17.45,10.48,80.58,59.53,43.51,106.04,30.12,74.59,70.25,7.71,57.53,81.18,52.05,39.56,59.03,51.93,18.55,49.99,92.8,99.03,62.57,73.5,115.46,62,43.02,63.14,11.13,60.42,48,27.46,6.11
